MER_kg/s,HeightPercentile_5,Uncertainty_Lower_5,Uncertainty_Upper_5,HeightPercentile_25,Uncertainty_Lower_25,Uncertainty_Upper_25,HeightPercentile_50,Uncertainty_Lower_50,Uncertainty_Upper_50,HeightPercentile_75,Uncertainty_Lower_75,Uncertainty_Upper_75,HeightPercentile_95,Uncertainty_Lower_95,Uncertainty_Upper_95,Best_Height_Estimate_km,Best_Height_Estimate_km_Uncertainty
2356004.493507403,8.879989575805126,8.329732619298941,8.962584275883845,9.111411665138741,9.069959841114452,9.147674297363453,9.281694861835053,9.249512566088953,9.316691619223205,9.4565608466045,9.417700109343388,9.497008495813102,9.701671948493086,9.606614281854208,10.354204831003699,0.8216823726879596,1.3916205551198537
58569065.61349128,15.946091231530955,14.41079254583193,16.217910902984674,16.660108929660076,16.533266897867836,16.775158190485048,17.161960406554524,17.069272864228402,17.258340386815195,17.683022340489803,17.563276298188235,17.815733497350113,18.46292753959523,18.17518155950278,20.146137355669925,2.516836308064276,3.9282264526852515
